Gazette Title,Gazette Volume,Gazette Release Number,Gazette Published Date,Claim Title Deed,Claim ERF Number / Address,Claim Reference ID,Claim Date
Suid-Afrikaanse Staatskoerant,697,18848,1998-04-30,T2940/37,,KRK6/2/3/A/2/15/179/42(M131),1996-05-06
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T110631/2007,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,697,18848,1998-04-30,T1310/63,,KRK6/2/3/A/2/15/179/42(M131),1996-05-06
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T8701/2015,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,697,18848,1998-04-30,T25832/84,,KRK6/2/3/A/2/15/179/42(M131),1996-05-06
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,LG3725/83,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T14573/2013,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T1828/2001,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T14573/2013,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T14573/2013,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,706,18848,1998-04-30,T14386/43,,KRK6/2/2/A/0/0/2(D203),1996-11-04
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T14573/2013,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,706,18848,1998-04-30,T33869/75,,KRK6/2/2/A/0/0/2(D203),1996-11-04
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T43956/1999,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T18728/1990,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T48511/1999,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T8796/2015,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T17234/1971,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T2842/1927,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T11760/1980,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T6892/1951,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T3016/4926,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T3016/1926,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T5574/1940,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T4375/1957,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T6703/1951,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T5557/1948,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T6588/1956,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T4375/1957,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T6582/1956,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T6584/1956,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T6585/1956,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T63176/2007,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T1281/1898,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T7077/1985,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T5110/1994,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T3987/2003,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T34836/1998,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T33035/2013,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T5110/1994,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,664,43834,2020-10-23,T5110/1994,,KRN6/2/2/E/3/0/0/31,1998-12-31
Suid-Afrikaanse Staatskoerant,665,43872,2020-11-06,T7193/2009,,KRP 2039,2020-11-06
Suid-Afrikaanse Staatskoerant,665,43872,2020-11-06,T58466/1999,,KRP 2039,2020-11-06
Suid-Afrikaanse Staatskoerant,645,42337,2019-03-29,T32012/1967BP,,AD015,2019-03-16
Suid-Afrikaanse Staatskoerant,645,42337,2019-03-29,T29987/1967BP,,AD015,2019-03-06
Suid-Afrikaanse Staatskoerant,645,42337,2019-03-29,T30359/1967BP,,AD015,2019-03-06
Suid-Afrikaanse Staatskoerant,646,42380,2019-04-05,T1230/1913,,KRP2552,2019-03-28
Suid-Afrikaanse Staatskoerant,646,42380,2019-04-05,T19348/1943,,KRP2552,2019-03-28
Suid-Afrikaanse Staatskoerant,646,42380,2019-04-05,T48238/1989,,KRP2552,2019-03-28
Suid-Afrikaanse Staatskoerant,646,42380,2019-04-05,T9370/2012,,KRP2552,2018-03-28
Suid-Afrikaanse Staatskoerant,646,42380,2019-04-05,T32886/1987,,KRP2552,2019-03-28
Suid-Afrikaanse Staatskoerant,646,42380,2019-04-05,T14378/2017,,KRP2552,2019-03-28
Suid-Afrikaanse Staatskoerant,646,42380,2019-04-05,T9370/2012,,KRP2552,2019-03-28
Suid-Afrikaanse Staatskoerant,646,42380,2019-04-05,T26819/1994,,KRP2552,2019-03-28
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T35116/1986,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,694,18848,1998-04-30,T38665/80,,KRK6/2/3/A/2/15/1953/1664(B82),1996-02-28
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T9106/2008,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T14573/2013,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,697,18848,1998-04-30,T18430/88,,KRK6/2/3/A/2/15/179/42(M131),1996-05-06
Suid-Afrikaanse Staatskoerant,697,18848,1998-04-30,T47746/96,,KRK6/2/3/A/2/15/179/42(M131),1996-05-06
Suid-Afrikaanse Staatskoerant,697,18848,1998-04-30,T15353/80,,KRK6/2/3/A/2/15/179/42(M131),1996-05-06
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T9986/2009,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,697,18848,1998-04-30,T82350/92,,KRK6/2/3/A/2/15/179/42(M131),1996-05-06
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T36259/1999,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T14573/2013,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T14573/2013,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,656,42999,2020-02-07,T136259/1999,,KRP: 10045,2020-02-07
Suid-Afrikaanse Staatskoerant,706,18848,1998-04-30,T15078/74,,KRK6/2/2/A/0/0/2(D203),1996-11-04
Suid-Afrikaanse Staatskoerant,708,18848,1998-04-30,T13661/50,,KRK6/2/3/A/42/3/1637/18(D255),1996-12-11
Suid-Afrikaanse Staatskoerant,708,18848,1998-04-30,T13813/60,,KRK6/2/3/A/42/3/1637/18(D255),1996-12-11
Suid-Afrikaanse Staatskoerant,708,18848,1998-04-30,T7081/65,,KRK6/2/3/A/42/3/1637/18(D255),1996-12-11
Suid-Afrikaanse Staatskoerant,708,18848,1998-04-30,T71818/93,,KRK6/2/3/A/42/3/1637/18(D255),1996-12-11
Suid-Afrikaanse Staatskoerant,708,18848,1998-04-30,T82089/95,,KRK6/2/3/A/42/3/1637/18(D255),1996-12-11
Suid-Afrikaanse Staatskoerant,708,18848,1998-04-30,T630/79,,KRK6/2/3/A/42/3/1637/18(D255),1996-12-11
Suid-Afrikaanse Staatskoerant,707,18848,1998-04-30,T21496/48,,KRK6/2/3/A/9/27/12314/185(S257),1996-09-19
Suid-Afrikaanse Staatskoerant,707,18848,1998-04-30,T12359/62,,KRK6/2/3/A/9/27/12314/185(S257),1996-09-19
Suid-Afrikaanse Staatskoerant,707,18848,1998-04-30,T30208/71,,KRK6/2/3/A/9/27/12314/185(S257),1996-09-19
Suid-Afrikaanse Staatskoerant,709,18848,1998-04-30,T12803/39,,KRK6/2/3/A/42/2711/391/42(V60),1996-07-16
Suid-Afrikaanse Staatskoerant,709,18848,1998-04-30,T12804/39,,KRK6/2/3/A/42/2711/391/42(V60),1996-07-16
Suid-Afrikaanse Staatskoerant,709,18848,1998-04-30,T19200/48,,KRK6/2/3/A/42/2711/391/42(V60),1996-07-16
Suid-Afrikaanse Staatskoerant,709,18848,1998-04-30,T18537/69,,KRK6/2/3/A/42/2711/391/42(V60),1996-07-16
Suid-Afrikaanse Staatskoerant,709,18848,1998-04-30,T70434/94,,KRK6/2/3/A/42/2711/391/42(V60),1996-07-16
Suid-Afrikaanse Staatskoerant,709,18848,1998-04-30,T42700/96,,KRK6/2/3/A/42/2711/391/42(V60),1996-07-16
Suid-Afrikaanse Staatskoerant,703,18848,1998-04-30,T18593/54,,KRK6/2/3/A/42/3/1238/1085(D54),1995-12-20
Suid-Afrikaanse Staatskoerant,703,18848,1998-04-30,T2395/58,,KRK6/2/3/A/42/3/1238/1085(D54),1995-12-20
Suid-Afrikaanse Staatskoerant,703,18848,1998-04-30,T3290/52,,KRK6/2/3/A/42/3/1238/1085(D54),1995-12-20
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T2793/2018,,KRP:11073,2020-02-14
Suid-Afrikaanse Staatskoerant,703,18848,1998-04-30,T11552/44,,KRK6/2/3/A/42/3/1238/1085(D54),1995-12-20
Suid-Afrikaanse Staatskoerant,703,18848,1998-04-30,T26201/71,,KRK6/2/3/A/42/3/1238/1085(D54),1995-12-20
Suid-Afrikaanse Staatskoerant,703,18848,1998-04-30,T1620/74,,KRK6/2/3/A/42/3/1238/1085(D54),1995-12-20
Suid-Afrikaanse Staatskoerant,703,18848,1998-04-30,T24424/73,,KRK6/2/3/A/42/3/1238/1085(D54),1995-12-20
Suid-Afrikaanse Staatskoerant,703,18848,1998-04-30,T24016/71,,KRK6/2/3/A/42/3/1238/1085(D54),1995-12-20
Suid-Afrikaanse Staatskoerant,703,18848,1998-04-30,T12976/76,,KRK6/2/3/A/42/3/1238/1085(D54),1995-12-20
Suid-Afrikaanse Staatskoerant,703,18848,1998-04-30,T30644/88,,KRK6/2/3/A/42/3/1238/1085(D54),1995-12-20
Suid-Afrikaanse Staatskoerant,703,18848,1998-04-30,T95553/93,,KRK6/2/3/A/42/3/1238/1085(D54),1995-12-20
Suid-Afrikaanse Staatskoerant,703,18848,1998-04-30,T74525/95,,KRK6/2/3/A/42/3/1238/1085(D54),1995-12-20
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,SG1288/2009,,KRP:9521,2019-12-10
Suid-Afrikaanse Staatskoerant,703,18848,1998-04-30,T56675/94,,KRK6/2/3/A/42/3/1238/1085(D54),1995-02-12
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T9267/2008,,KRP 8974,2019-11-19
Suid-Afrikaanse Staatskoerant,705,18848,1995-04-30,T18187/48,,KRK6/2/3/A/27/12314/183(M170),1996-05-07
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,,"Erf 2666, Simon's Town",W504,1996-07-26
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,,PORTION 11 OF FARM 1065 MALMESBURY,KRK 6/2/3/A (M1491),1998-12-17
Suid-Afrikaanse Staatskoerant,705,18848,1995-04-30,T4788/62,,KRK6/2/3/A/27/12314/183(M170),1996-05-07
Suid-Afrikaanse Staatskoerant,705,18848,1995-04-30,134T42/80,,KRK6/2/3/A/27/12314/183(M170),1996-05-07
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T1028/1931,,KRN6/2/2/E/44/0/0/40,1998-12-24
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T4395/2000,,KRN6/2/2/E/44/0/0/40,1998-12-24
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T21128/2016,,KRN6/2/2/E/44/0/0/40,1998-12-24
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T31267/2000,,KRN6/2/2/E/44/0/0/40,1998-12-24
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T34744/2009,,KRN6/2/2/E/8/0/0/47,1998-12-30
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T10757/1954,,KRN6/2/2/E/4/0/0/89,1998-12-28
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T2385/1968,,KRN6/2/2/E/4/0/0/89,1998-12-28
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T2528/2012,,KRN6/2/2/E/4/0/0/89,1998-12-28
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T10741/1973,,KRN6/2/2/E/4/0/0/42,1998-12-31
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T4286/2000,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T15333/2000,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T4288/2000,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T987/1982,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T28965/1981,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T5851/1980,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T7615/1947,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T756/1982,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T30315/1981,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T25381/1994,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T30315/1981,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,704,18848,1998-04-30,T17580/65,,KRK6/2/3/A/13/3/1051/157(A247),1996-05-07
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T756/1982,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,704,18848,1998-04-30,T4105170,,KRK6/2/3/A/13/3/1051/157(A247),1996-05-07
Suid-Afrikaanse Staatskoerant,704,18848,1998-04-30,T61571/87,,KRK6/2/3/A/13/3/1051/157(A247),1996-05-07
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T32535/1994,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,704,18848,1998-04-30,T19368/89,,KRK6/2/3/A/13/3/1051/157(A247),1996-05-07
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,,Portion 6 of the farm Witvoloos No. 6553,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T25280/1980,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,699,18848,1998-04-30,T37043/79,,KRK6/2/3/A/13/3/1842/1(F48),1996-04-11
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T1263/1982,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T21378/1996,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,700,18848,1998-04-30,T4438/64,,KRK6/2/3/A/9/27/12314/1591(D74),1996-02-26
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T14711/1999,,KRN6/2/2/E/27/0/0/8,1998-10-21
Suid-Afrikaanse Staatskoerant,700,18848,1998-04-30,T24264/70,,KRK6/2/3/A/9/27/12314/1591(D74),1996-02-26
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T33905/1997,,KRN6/2/2/E/19/0/0/48,1998-12-29
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T36875/1997,,KRN6/2/2/E/42/0/0/26,1998-12-18
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T6823/1985,,KRN6/2/2/E/13/0/0/9,1998-11-12
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T6823/1985,,KRN6/2/2/E/13/0/0/9,1998-11-12
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T6823/1985,,KRN6/2/2/E/13/0/0/9,1998-10-21
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T2903/1995,,KRN6/2/2/E/27/0/0/24,1998-12-08
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T5252/1997,,KRN6/2/2/E/27/0/0/24,1998-12-08
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T865/1916,,KRN6/2/2/E/27/0/0/24,1998-12-08
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T21079/1985,,KRN6/2/2/E/27/0/0/24,1998-12-08
Suid-Afrikaanse Staatskoerant,656,43014,2020-02-14,T31474/2004,,KRN6/2/2/E/27/0/0/24,1998-12-08
Suid-Afrikaanse Staatskoerant,702,18848,1998-04-30,T33765/91,,KRK6/2/3/A/9/27/12314/177(M397),1996-12-10
